mut_id	depth1	S1	depth2	S2	depth3	S3	depth4	S4	depth5	S5	depth6	S6	depth7	S7	depth8	S8	depth9	S9	depth10	S10	depth11	S11	depth12	S12	depth13	S13	depth14	S14	depth15	S15	depth16	S16	depth17	S17	depth18	S18	depth19	S19	
-68	288	0.46875	17	0.4117647058823529	99	0.45454545454545453	78	0.5128205128205128	38	0.6052631578947368	49	0.4897959183673469	45	0.5111111111111111	281	0.501779359430605	226	0.4646017699115044	16	0.5625	23	0.5652173913043478	157	0.4585987261146497	66	0.5454545454545454	116	0.5258620689655172	164	0.5487804878048781	56	0.5535714285714286	80	0.525	62	0.4838709677419355	96	0.5104166666666666	
-69	89	0.48314606741573035	33	0.6060606060606061	61	0.4426229508196721	28	0.5357142857142857	157	0.5222929936305732	44	0.5227272727272727	144	0.4722222222222222	32	0.46875	137	0.5474452554744526	134	0.4552238805970149	16	0.625	50	0.36	174	0.4942528735632184	162	0.5185185185185185	30	0.5	48	0.4375	113	0.504424778761062	59	0.4406779661016949	153	0.5228758169934641	
-70	41	0.4634146341463415	81	0.5555555555555556	127	0.5748031496062992	72	0.4444444444444444	145	0.4827586206896552	89	0.4943820224719101	134	0.47761194029850745	33	0.48484848484848486	102	0.5686274509803921	106	0.5660377358490566	200	0.54	168	0.5535714285714286	51	0.49019607843137253	75	0.4	59	0.4576271186440678	194	0.5257731958762887	31	0.4838709677419355	83	0.5542168674698795	264	0.5227272727272727	
-71	209	0.5454545454545454	53	0.39622641509433965	21	0.38095238095238093	70	0.5571428571428572	126	0.5	38	0.4473684210526316	133	0.48872180451127817	77	0.4935064935064935	139	0.4676258992805755	227	0.4801762114537445	222	0.509009009009009	19	0.5263157894736842	38	0.631578947368421	39	0.4358974358974359	54	0.48148148148148145	121	0.5371900826446281	259	0.5173745173745173	143	0.5034965034965035	43	0.5348837209302325	
-72	26	0.34615384615384615	21	0.38095238095238093	155	0.43870967741935485	62	0.532258064516129	134	0.5671641791044776	174	0.5402298850574713	145	0.496551724137931	112	0.5	44	0.5	101	0.48514851485148514	39	0.5128205128205128	87	0.5172413793103449	96	0.4479166666666667	46	0.45652173913043476	25	0.44	189	0.5026455026455027	16	0.625	56	0.5	50	0.5	
-73	59	0.4745762711864407	194	0.520618556701031	75	0.56	31	0.4838709677419355	215	0.4744186046511628	131	0.46564885496183206	48	0.5	230	0.5043478260869565	227	0.5110132158590308	45	0.35555555555555557	330	0.5151515151515151	29	0.4482758620689655	92	0.45652173913043476	60	0.5	39	0.5128205128205128	29	0.5862068965517241	141	0.5035460992907801	123	0.4065040650406504	23	0.5652173913043478	
-74	19	0.3157894736842105	30	0.6	84	0.5238095238095238	39	0.5897435897435898	63	0.5396825396825397	37	0.5675675675675675	93	0.4731182795698925	41	0.4146341463414634	58	0.43103448275862066	75	0.44	117	0.4700854700854701	77	0.5064935064935064	71	0.38028169014084506	125	0.504	78	0.5384615384615384	82	0.47560975609756095	129	0.5426356589147286	25	0.44	121	0.4380165289256198	
-75	261	0.47509578544061304	42	0.5	149	0.47651006711409394	184	0.45108695652173914	234	0.452991452991453	207	0.5024154589371981	68	0.5147058823529411	50	0.52	189	0.5238095238095238	163	0.5153374233128835	83	0.4939759036144578	211	0.5308056872037915	119	0.5294117647058824	166	0.5481927710843374	41	0.4634146341463415	200	0.475	49	0.5510204081632653	23	0.7391304347826086	68	0.5735294117647058	
-76	59	0.5084745762711864	97	0.5876288659793815	77	0.42857142857142855	154	0.44805194805194803	35	0.4	105	0.4857142857142857	162	0.5061728395061729	112	0.5267857142857143	131	0.45038167938931295	77	0.5454545454545454	41	0.5853658536585366	199	0.5326633165829145	199	0.49748743718592964	221	0.45701357466063347	116	0.5517241379310345	77	0.44155844155844154	54	0.5185185185185185	150	0.5	107	0.514018691588785	
-77	44	0.3409090909090909	190	0.5368421052631579	79	0.569620253164557	120	0.5416666666666666	163	0.4723926380368098	88	0.5795454545454546	19	0.631578947368421	134	0.5298507462686567	304	0.506578947368421	40	0.55	113	0.504424778761062	62	0.5483870967741935	204	0.5049019607843137	99	0.47474747474747475	23	0.5217391304347826	107	0.5607476635514018	43	0.5813953488372093	46	0.6086956521739131	164	0.5426829268292683	
-78	149	0.4966442953020134	183	0.46994535519125685	268	0.5485074626865671	107	0.5327102803738317	110	0.4818181818181818	70	0.5857142857142857	91	0.5384615384615384	106	0.49056603773584906	257	0.5330739299610895	73	0.547945205479452	22	0.45454545454545453	68	0.5	82	0.45121951219512196	74	0.5	153	0.47058823529411764	101	0.5544554455445545	22	0.5454545454545454	114	0.47368421052631576	128	0.546875	
-79	63	0.5238095238095238	18	0.4444444444444444	148	0.44594594594594594	164	0.4817073170731707	68	0.4852941176470588	110	0.5272727272727272	191	0.5287958115183246	23	0.34782608695652173	74	0.581081081081081	193	0.5233160621761658	45	0.5111111111111111	79	0.5316455696202531	47	0.46808510638297873	36	0.4722222222222222	185	0.4864864864864865	225	0.5288888888888889	111	0.4864864864864865	26	0.5384615384615384	169	0.48520710059171596	
-80	298	0.5302013422818792	110	0.5727272727272728	34	0.5294117647058824	54	0.3888888888888889	117	0.48717948717948717	202	0.5198019801980198	76	0.5131578947368421	176	0.4090909090909091	71	0.49295774647887325	245	0.49387755102040815	344	0.5174418604651163	175	0.56	135	0.5333333333333333	332	0.49096385542168675	90	0.43333333333333335	97	0.5463917525773195	49	0.5918367346938775	113	0.4690265486725664	75	0.48	
-81	43	0.627906976744186	137	0.48175182481751827	121	0.4462809917355372	116	0.45689655172413796	92	0.5	103	0.4563106796116505	49	0.4897959183673469	121	0.45454545454545453	26	0.38461538461538464	102	0.46078431372549017	166	0.4759036144578313	222	0.4594594594594595	149	0.46308724832214765	33	0.6060606060606061	66	0.3333333333333333	118	0.559322033898305	100	0.45	31	0.41935483870967744	33	0.6363636363636364	
-82	69	0.3188405797101449	30	0.4666666666666667	140	0.4642857142857143	99	0.5151515151515151	105	0.4380952380952381	145	0.5310344827586206	89	0.4044943820224719	15	0.6666666666666666	53	0.5660377358490566	65	0.5538461538461539	106	0.46226415094339623	449	0.49888641425389757	31	0.3870967741935484	203	0.5221674876847291	44	0.6136363636363636	87	0.4827586206896552	214	0.45794392523364486	44	0.45454545454545453	24	0.625	
-83	72	0.5277777777777778	27	0.4444444444444444	34	0.6176470588235294	340	0.48823529411764705	86	0.5348837209302325	97	0.44329896907216493	45	0.5333333333333333	91	0.4835164835164835	204	0.46078431372549017	101	0.5247524752475248	139	0.43884892086330934	72	0.4722222222222222	149	0.4697986577181208	23	0.6521739130434783	52	0.5769230769230769	187	0.5026737967914439	222	0.4594594594594595	98	0.46938775510204084	46	0.6086956521739131	
-84	90	0.6222222222222222	123	0.5121951219512195	65	0.49230769230769234	133	0.47368421052631576	27	0.7037037037037037	24	0.6666666666666666	132	0.4393939393939394	22	0.5909090909090909	96	0.5104166666666666	131	0.45038167938931295	65	0.5538461538461539	170	0.49411764705882355	45	0.5333333333333333	167	0.5748502994011976	139	0.4748201438848921	124	0.5080645161290323	143	0.5174825174825175	67	0.5522388059701493	60	0.45	
-85	141	0.5390070921985816	22	0.36363636363636365	77	0.45454545454545453	60	0.5	68	0.5441176470588235	190	0.49473684210526314	74	0.4864864864864865	41	0.4146341463414634	111	0.5495495495495496	55	0.4909090909090909	74	0.5	123	0.44715447154471544	134	0.44029850746268656	127	0.5984251968503937	97	0.5463917525773195	60	0.4166666666666667	157	0.5668789808917197	26	0.6538461538461539	182	0.489010989010989	
-86	120	0.4666666666666667	58	0.5	88	0.5	203	0.4729064039408867	40	0.45	71	0.5070422535211268	117	0.5299145299145299	21	0.42857142857142855	94	0.4787234042553192	67	0.4626865671641791	222	0.5045045045045045	267	0.48314606741573035	30	0.4666666666666667	127	0.5590551181102362	133	0.42857142857142855	48	0.4583333333333333	121	0.5371900826446281	100	0.42	73	0.5616438356164384	
-87	158	0.45569620253164556	87	0.5402298850574713	51	0.47058823529411764	67	0.5373134328358209	147	0.54421768707483	24	0.625	173	0.5028901734104047	63	0.5079365079365079	101	0.48514851485148514	198	0.494949494949495	102	0.4215686274509804	192	0.4895833333333333	133	0.48872180451127817	196	0.4897959183673469	114	0.5614035087719298	161	0.4782608695652174	43	0.5348837209302325	143	0.4405594405594406	44	0.5909090909090909	
-88	39	0.41025641025641024	37	0.5135135135135135	54	0.6296296296296297	35	0.45714285714285713	47	0.5319148936170213	244	0.48360655737704916	168	0.4880952380952381	153	0.6078431372549019	105	0.4857142857142857	177	0.4858757062146893	30	0.36666666666666664	36	0.5277777777777778	227	0.4977973568281938	226	0.45132743362831856	265	0.5320754716981132	165	0.5515151515151515	58	0.46551724137931033	58	0.5	35	0.6571428571428571	
-89	125	0.472	100	0.53	31	0.4838709677419355	21	0.5238095238095238	79	0.5443037974683544	205	0.4682926829268293	55	0.509090909090909	30	0.3333333333333333	36	0.4722222222222222	96	0.4270833333333333	105	0.5142857142857142	69	0.4782608695652174	54	0.5	112	0.5	424	0.5212264150943396	128	0.484375	112	0.4732142857142857	131	0.5267175572519084	77	0.5974025974025974	
-90	146	0.4931506849315068	51	0.43137254901960786	41	0.5609756097560976	214	0.45794392523364486	82	0.43902439024390244	76	0.5526315789473685	87	0.5402298850574713	119	0.48739495798319327	34	0.5882352941176471	61	0.4918032786885246	36	0.4444444444444444	73	0.5205479452054794	102	0.4117647058823529	195	0.5025641025641026	201	0.5522388059701493	56	0.5892857142857143	60	0.6166666666666667	110	0.5363636363636364	70	0.4714285714285714	
-91	157	0.5031847133757962	143	0.5174825174825175	118	0.4661016949152542	94	0.5319148936170213	21	0.42857142857142855	96	0.5833333333333334	99	0.48484848484848486	133	0.48120300751879697	147	0.5374149659863946	33	0.5757575757575758	28	0.5	120	0.49166666666666664	94	0.5425531914893617	52	0.5	140	0.5285714285714286	100	0.48	185	0.4972972972972973	407	0.5233415233415234	81	0.49382716049382713	
-92	77	0.4675324675324675	197	0.5076142131979695	63	0.5079365079365079	41	0.5121951219512195	69	0.5072463768115942	151	0.5231788079470199	122	0.45901639344262296	27	0.5555555555555556	86	0.5348837209302325	120	0.45	364	0.554945054945055	165	0.44242424242424244	66	0.4696969696969697	56	0.375	122	0.4918032786885246	127	0.44881889763779526	75	0.4266666666666667	202	0.5693069306930693	101	0.5346534653465347	
-93	109	0.48623853211009177	108	0.4722222222222222	113	0.46017699115044247	30	0.5666666666666667	106	0.41509433962264153	125	0.48	54	0.3888888888888889	42	0.40476190476190477	32	0.6875	54	0.3888888888888889	105	0.5619047619047619	126	0.49206349206349204	80	0.45	262	0.5114503816793893	180	0.5055555555555555	104	0.5192307692307693	72	0.5138888888888888	137	0.4744525547445255	100	0.64	
-94	73	0.5205479452054794	65	0.5384615384615384	78	0.5	175	0.5485714285714286	73	0.5068493150684932	139	0.4676258992805755	135	0.5407407407407407	29	0.5862068965517241	50	0.48	35	0.42857142857142855	140	0.5214285714285715	37	0.43243243243243246	59	0.5084745762711864	113	0.5398230088495575	45	0.4888888888888889	90	0.4777777777777778	80	0.55	174	0.5402298850574713	20	0.65	
-95	20	0.5	188	0.46808510638297873	110	0.5181818181818182	23	0.5652173913043478	41	0.3902439024390244	80	0.4875	48	0.4583333333333333	17	0.5294117647058824	162	0.4691358024691358	90	0.5333333333333333	109	0.48623853211009177	107	0.4953271028037383	33	0.45454545454545453	143	0.5524475524475524	38	0.3684210526315789	60	0.4166666666666667	52	0.5384615384615384	81	0.41975308641975306	123	0.5447154471544715	
-96	101	0.5148514851485149	144	0.5	24	0.4583333333333333	141	0.524822695035461	47	0.425531914893617	28	0.39285714285714285	25	0.56	68	0.47058823529411764	100	0.45	34	0.5294117647058824	86	0.45348837209302323	81	0.5061728395061729	176	0.5113636363636364	15	0.4	184	0.5108695652173914	70	0.5285714285714286	163	0.5460122699386503	58	0.5862068965517241	149	0.48322147651006714	
-97	116	0.5086206896551724	101	0.48514851485148514	154	0.5	34	0.35294117647058826	138	0.572463768115942	193	0.5077720207253886	34	0.4117647058823529	73	0.4520547945205479	168	0.5119047619047619	78	0.48717948717948717	181	0.5469613259668509	100	0.47	60	0.4	40	0.525	212	0.5141509433962265	210	0.4714285714285714	160	0.4625	37	0.5675675675675675	93	0.4838709677419355	
-98	183	0.5737704918032787	61	0.4918032786885246	45	0.4444444444444444	99	0.42424242424242425	24	0.6666666666666666	18	0.5	38	0.5526315789473685	53	0.5471698113207547	81	0.5185185185185185	25	0.4	68	0.47058823529411764	35	0.45714285714285713	319	0.49216300940438873	85	0.4470588235294118	55	0.5272727272727272	182	0.47802197802197804	35	0.5714285714285714	84	0.4523809523809524	35	0.45714285714285713	
-99	209	0.45933014354066987	200	0.53	29	0.4482758620689655	55	0.5636363636363636	164	0.49390243902439024	70	0.5285714285714286	111	0.5045045045045045	41	0.5121951219512195	131	0.45038167938931295	36	0.5277777777777778	29	0.41379310344827586	93	0.4946236559139785	101	0.42574257425742573	378	0.5132275132275133	18	0.4444444444444444	121	0.4214876033057851	56	0.48214285714285715	109	0.5229357798165137	85	0.4823529411764706	
-100	128	0.515625	174	0.4540229885057471	134	0.5447761194029851	134	0.5223880597014925	43	0.4418604651162791	313	0.5079872204472844	63	0.5714285714285714	190	0.5	44	0.29545454545454547	29	0.4827586206896552	220	0.43636363636363634	75	0.49333333333333335	144	0.5416666666666666	159	0.5220125786163522	114	0.5964912280701754	44	0.4772727272727273	254	0.5196850393700787	134	0.4701492537313433	117	0.5128205128205128	
-101	119	0.4789915966386555	113	0.4778761061946903	76	0.3815789473684211	98	0.45918367346938777	151	0.5165562913907285	22	0.5909090909090909	176	0.5170454545454546	55	0.6	104	0.5288461538461539	52	0.4423076923076923	80	0.5	113	0.5309734513274337	74	0.527027027027027	28	0.4642857142857143	30	0.4666666666666667	129	0.5038759689922481	196	0.5204081632653061	35	0.45714285714285713	149	0.5033557046979866	
-102	29	0.4482758620689655	102	0.5294117647058824	67	0.4925373134328358	90	0.4888888888888889	143	0.48951048951048953	23	0.391304347826087	152	0.45394736842105265	103	0.3883495145631068	15	0.5333333333333333	227	0.5110132158590308	398	0.5150753768844221	259	0.47104247104247104	179	0.5586592178770949	115	0.4956521739130435	131	0.5114503816793893	40	0.45	65	0.46153846153846156	61	0.47540983606557374	112	0.5	
-103	70	0.35714285714285715	49	0.46938775510204084	19	0.3157894736842105	233	0.48497854077253216	49	0.42857142857142855	182	0.5604395604395604	69	0.463768115942029	69	0.5362318840579711	111	0.5225225225225225	16	0.4375	92	0.4891304347826087	90	0.5	56	0.5357142857142857	53	0.32075471698113206	74	0.5135135135135135	30	0.5333333333333333	17	0.47058823529411764	61	0.5409836065573771	129	0.43410852713178294	
-104	272	0.5147058823529411	56	0.42857142857142855	201	0.48756218905472637	29	0.5517241379310345	60	0.6333333333333333	305	0.5278688524590164	50	0.66	18	0.4444444444444444	115	0.45217391304347826	44	0.5227272727272727	52	0.5384615384615384	169	0.514792899408284	82	0.43902439024390244	213	0.460093896713615	294	0.48639455782312924	108	0.4074074074074074	108	0.49074074074074076	41	0.4634146341463415	83	0.5060240963855421	
-105	30	0.5666666666666667	194	0.5	50	0.54	97	0.5360824742268041	65	0.4307692307692308	41	0.5853658536585366	43	0.5348837209302325	66	0.4696969696969697	143	0.45454545454545453	25	0.44	15	0.5333333333333333	246	0.5	88	0.5	33	0.5757575757575758	120	0.5083333333333333	83	0.46987951807228917	48	0.5833333333333334	115	0.5478260869565217	229	0.42358078602620086	
-106	131	0.46564885496183206	72	0.3888888888888889	46	0.4782608695652174	81	0.49382716049382713	250	0.492	112	0.49107142857142855	29	0.4827586206896552	38	0.47368421052631576	127	0.5275590551181102	51	0.5490196078431373	51	0.5490196078431373	39	0.5384615384615384	54	0.5185185185185185	131	0.5343511450381679	128	0.484375	166	0.4457831325301205	27	0.5185185185185185	39	0.38461538461538464	157	0.4267515923566879	
-107	109	0.47706422018348627	270	0.5	111	0.4774774774774775	61	0.5573770491803278	55	0.4727272727272727	95	0.5684210526315789	100	0.51	21	0.38095238095238093	280	0.5107142857142857	20	0.5	93	0.41935483870967744	57	0.40350877192982454	225	0.43555555555555553	170	0.5176470588235295	29	0.4827586206896552	179	0.4748603351955307	58	0.5689655172413793	67	0.4626865671641791	52	0.5192307692307693	
-108	54	0.5555555555555556	143	0.5034965034965035	144	0.5	84	0.5714285714285714	71	0.4084507042253521	136	0.36764705882352944	68	0.4264705882352941	85	0.4588235294117647	196	0.5306122448979592	169	0.48520710059171596	136	0.47794117647058826	15	0.4666666666666667	184	0.5163043478260869	49	0.5918367346938775	96	0.4895833333333333	26	0.4230769230769231	57	0.49122807017543857	88	0.5227272727272727	73	0.5616438356164384	
-109	112	0.4642857142857143	47	0.3617021276595745	67	0.5223880597014925	83	0.5421686746987951	120	0.5	94	0.3829787234042553	33	0.48484848484848486	95	0.5052631578947369	137	0.5255474452554745	102	0.43137254901960786	28	0.5357142857142857	88	0.4659090909090909	44	0.5681818181818182	167	0.5209580838323353	35	0.37142857142857144	49	0.46938775510204084	177	0.4858757062146893	61	0.5081967213114754	45	0.5111111111111111	
-110	30	0.6	35	0.4857142857142857	141	0.5602836879432624	103	0.5145631067961165	93	0.5806451612903226	150	0.48	31	0.5483870967741935	92	0.4891304347826087	90	0.5333333333333333	111	0.5675675675675675	63	0.6190476190476191	283	0.49823321554770317	98	0.40816326530612246	89	0.43820224719101125	34	0.6176470588235294	203	0.47783251231527096	247	0.4898785425101215	34	0.7058823529411765	54	0.5370370370370371	
-111	37	0.35135135135135137	234	0.4829059829059829	87	0.40229885057471265	99	0.5050505050505051	96	0.5208333333333334	150	0.5666666666666667	23	0.6086956521739131	77	0.5974025974025974	29	0.4827586206896552	279	0.5161290322580645	96	0.4791666666666667	75	0.5333333333333333	33	0.45454545454545453	22	0.5454545454545454	111	0.5045045045045045	41	0.34146341463414637	101	0.45544554455445546	102	0.5098039215686274	73	0.4931506849315068	
-112	148	0.4797297297297297	128	0.4921875	197	0.5482233502538071	58	0.46551724137931033	81	0.5802469135802469	219	0.4885844748858447	42	0.6190476190476191	208	0.5576923076923077	97	0.4948453608247423	70	0.4714285714285714	49	0.6530612244897959	52	0.4423076923076923	25	0.6	88	0.5	237	0.4641350210970464	242	0.5289256198347108	345	0.4753623188405797	29	0.6551724137931034	22	0.6818181818181818	
