mut_id	depth1	S1	depth2	S2	depth3	S3	depth4	S4	depth5	S5	depth6	S6	depth7	S7	depth8	S8	depth9	S9	depth10	S10	depth11	S11	depth12	S12	depth13	S13	depth14	S14	depth15	S15	depth16	S16	depth17	S17	depth18	S18	depth19	S19	depth20	S20	depth21	S21	depth22	S22	depth23	S23	depth24	S24	depth25	S25	depth26	S26	depth27	S27	depth28	S28	
-45	118	0.4576271186440678	172	0.48255813953488375	76	0.4473684210526316	97	0.5360824742268041	115	0.5130434782608696	66	0.48484848484848486	114	0.5175438596491229	337	0.5044510385756676	208	0.4807692307692308	109	0.43119266055045874	127	0.4881889763779528	32	0.4375	122	0.5327868852459017	100	0.49	106	0.5566037735849056	105	0.4095238095238095	158	0.4430379746835443	107	0.5700934579439252	27	0.5555555555555556	239	0.4895397489539749	120	0.4166666666666667	91	0.4065934065934066	118	0.5084745762711864	145	0.5103448275862069	175	0.49714285714285716	87	0.5632183908045977	73	0.5342465753424658	115	0.5391304347826087	
-46	86	0.5	57	0.543859649122807	50	0.44	57	0.49122807017543857	172	0.42441860465116277	87	0.4827586206896552	67	0.582089552238806	99	0.5757575757575758	27	0.5555555555555556	73	0.5616438356164384	91	0.5054945054945055	112	0.5357142857142857	98	0.5714285714285714	119	0.48739495798319327	27	0.5185185185185185	51	0.6274509803921569	134	0.48507462686567165	43	0.5116279069767442	155	0.4774193548387097	116	0.47413793103448276	62	0.5	95	0.42105263157894735	84	0.5357142857142857	222	0.536036036036036	82	0.47560975609756095	98	0.5306122448979592	184	0.5054347826086957	189	0.47619047619047616	
-47	139	0.5179856115107914	78	0.44871794871794873	76	0.5	24	0.5	114	0.41228070175438597	29	0.6551724137931034	143	0.4405594405594406	131	0.4122137404580153	114	0.5350877192982456	100	0.46	34	0.4117647058823529	58	0.43103448275862066	129	0.4573643410852713	144	0.4791666666666667	118	0.5084745762711864	55	0.4909090909090909	31	0.5161290322580645	19	0.5789473684210527	46	0.5869565217391305	227	0.5066079295154186	48	0.4375	238	0.4789915966386555	31	0.45161290322580644	51	0.5294117647058824	99	0.5555555555555556	34	0.4411764705882353	100	0.48	85	0.4470588235294118	
-48	178	0.5449438202247191	73	0.4931506849315068	177	0.4632768361581921	18	0.5555555555555556	127	0.5669291338582677	22	0.36363636363636365	54	0.48148148148148145	30	0.36666666666666664	64	0.53125	326	0.5368098159509203	261	0.5095785440613027	121	0.4628099173553719	19	0.5789473684210527	129	0.4573643410852713	116	0.5172413793103449	53	0.5283018867924528	96	0.4375	166	0.5421686746987951	142	0.5211267605633803	23	0.5652173913043478	109	0.46788990825688076	33	0.42424242424242425	72	0.4583333333333333	100	0.43	44	0.5681818181818182	102	0.43137254901960786	19	0.7894736842105263	144	0.5208333333333334	
-49	78	0.5769230769230769	67	0.582089552238806	32	0.65625	53	0.5660377358490566	36	0.5555555555555556	28	0.35714285714285715	74	0.5540540540540541	198	0.48484848484848486	18	0.5	128	0.609375	166	0.5542168674698795	45	0.4222222222222222	41	0.5853658536585366	94	0.5425531914893617	82	0.524390243902439	269	0.5241635687732342	102	0.5098039215686274	74	0.5405405405405406	25	0.6	17	0.35294117647058826	56	0.5714285714285714	41	0.4634146341463415	36	0.6111111111111112	329	0.5379939209726444	155	0.4967741935483871	98	0.5204081632653061	146	0.547945205479452	150	0.52	
-50	73	0.5068493150684932	32	0.4375	20	0.5	77	0.5064935064935064	111	0.4864864864864865	76	0.5	155	0.5419354838709678	56	0.44642857142857145	32	0.46875	75	0.5333333333333333	117	0.4700854700854701	47	0.5106382978723404	20	0.55	60	0.43333333333333335	299	0.47491638795986624	182	0.5384615384615384	110	0.5272727272727272	66	0.3484848484848485	48	0.4375	199	0.5829145728643216	175	0.5257142857142857	194	0.5309278350515464	170	0.4588235294117647	52	0.46153846153846156	179	0.4692737430167598	156	0.4807692307692308	90	0.4888888888888889	91	0.5714285714285714	
-51	44	0.4772727272727273	159	0.44025157232704404	43	0.4883720930232558	16	0.6875	75	0.52	47	0.425531914893617	63	0.42857142857142855	159	0.5283018867924528	187	0.4919786096256685	223	0.5022421524663677	99	0.5656565656565656	120	0.4666666666666667	79	0.3924050632911392	146	0.4452054794520548	185	0.5135135135135135	69	0.5362318840579711	78	0.5256410256410257	57	0.543859649122807	84	0.5357142857142857	131	0.4961832061068702	48	0.5416666666666666	105	0.49523809523809526	201	0.4577114427860697	151	0.5496688741721855	317	0.5236593059936908	31	0.5806451612903226	24	0.4583333333333333	206	0.48058252427184467	
-52	43	0.46511627906976744	156	0.5256410256410257	129	0.4883720930232558	56	0.5	93	0.5376344086021505	66	0.5303030303030303	28	0.5	40	0.475	29	0.3448275862068966	68	0.5	116	0.5517241379310345	28	0.5	193	0.45595854922279794	68	0.5882352941176471	249	0.5381526104417671	72	0.4444444444444444	179	0.5251396648044693	111	0.4864864864864865	87	0.4942528735632184	178	0.5955056179775281	28	0.42857142857142855	99	0.4444444444444444	90	0.5333333333333333	32	0.59375	99	0.5050505050505051	125	0.432	63	0.5238095238095238	177	0.4293785310734463	
-53	136	0.47794117647058826	53	0.5283018867924528	62	0.5161290322580645	55	0.43636363636363634	71	0.4788732394366197	57	0.47368421052631576	104	0.5384615384615384	48	0.5	44	0.6818181818181818	57	0.6140350877192983	82	0.43902439024390244	213	0.5023474178403756	269	0.48698884758364314	77	0.5844155844155844	114	0.6052631578947368	110	0.4909090909090909	25	0.48	43	0.5348837209302325	122	0.4262295081967213	217	0.4930875576036866	55	0.6545454545454545	67	0.5074626865671642	16	0.4375	116	0.5	67	0.5074626865671642	139	0.5035971223021583	246	0.5	221	0.45701357466063347	
-54	79	0.4430379746835443	50	0.38	119	0.48739495798319327	56	0.44642857142857145	110	0.5	197	0.47715736040609136	64	0.4375	30	0.6	92	0.4673913043478261	153	0.5294117647058824	24	0.4583333333333333	138	0.391304347826087	137	0.45985401459854014	68	0.39705882352941174	104	0.5384615384615384	24	0.4166666666666667	151	0.6026490066225165	120	0.5083333333333333	16	0.5	87	0.45977011494252873	163	0.5337423312883436	65	0.4	87	0.5632183908045977	89	0.550561797752809	266	0.462406015037594	104	0.5	27	0.48148148148148145	135	0.6	
-55	74	0.3918918918918919	80	0.475	64	0.4375	86	0.45348837209302323	241	0.5186721991701245	205	0.4975609756097561	119	0.5042016806722689	23	0.34782608695652173	82	0.6219512195121951	22	0.5909090909090909	70	0.5285714285714286	47	0.46808510638297873	212	0.5235849056603774	92	0.5108695652173914	219	0.5114155251141552	25	0.44	67	0.40298507462686567	29	0.5862068965517241	110	0.45454545454545453	149	0.5167785234899329	108	0.5555555555555556	102	0.5686274509803921	72	0.5	52	0.5192307692307693	123	0.5121951219512195	31	0.25806451612903225	142	0.47183098591549294	217	0.5161290322580645	
-56	34	0.4117647058823529	65	0.5076923076923077	125	0.552	115	0.41739130434782606	37	0.4864864864864865	116	0.47413793103448276	60	0.5	42	0.4523809523809524	37	0.5405405405405406	245	0.4816326530612245	81	0.48148148148148145	68	0.5147058823529411	103	0.4854368932038835	68	0.5588235294117647	24	0.5833333333333334	67	0.47761194029850745	51	0.3137254901960784	71	0.4225352112676056	97	0.4536082474226804	179	0.4581005586592179	131	0.48854961832061067	453	0.5011037527593819	126	0.4365079365079365	103	0.4563106796116505	183	0.5136612021857924	137	0.4744525547445255	158	0.5	50	0.46	
-57	301	0.5116279069767442	84	0.42857142857142855	100	0.48	105	0.5238095238095238	63	0.5873015873015873	34	0.5294117647058824	41	0.4146341463414634	103	0.4854368932038835	22	0.36363636363636365	128	0.546875	171	0.5380116959064327	99	0.46464646464646464	198	0.46464646464646464	197	0.5126903553299492	29	0.4482758620689655	58	0.4827586206896552	84	0.5357142857142857	76	0.5657894736842105	44	0.4318181818181818	180	0.5333333333333333	212	0.49056603773584906	148	0.5337837837837838	38	0.5	85	0.5647058823529412	290	0.503448275862069	105	0.5047619047619047	116	0.5862068965517241	89	0.4606741573033708	
-58	73	0.589041095890411	70	0.5	309	0.511326860841424	17	0.5294117647058824	104	0.5480769230769231	141	0.41134751773049644	16	0.3125	20	0.4	253	0.44664031620553357	22	0.36363636363636365	173	0.4797687861271676	157	0.4267515923566879	98	0.5	78	0.5641025641025641	98	0.5612244897959183	155	0.4774193548387097	34	0.5882352941176471	219	0.5753424657534246	84	0.5714285714285714	110	0.5181818181818182	50	0.42	39	0.48717948717948717	53	0.5094339622641509	121	0.5537190082644629	214	0.5654205607476636	91	0.5054945054945055	75	0.48	229	0.5676855895196506	
-59	76	0.5	31	0.5483870967741935	99	0.494949494949495	29	0.5517241379310345	34	0.4117647058823529	23	0.43478260869565216	39	0.46153846153846156	49	0.5510204081632653	82	0.47560975609756095	68	0.4852941176470588	192	0.4739583333333333	131	0.5190839694656488	41	0.43902439024390244	117	0.5042735042735043	140	0.4928571428571429	88	0.4090909090909091	157	0.4585987261146497	91	0.5494505494505495	26	0.5384615384615384	197	0.467005076142132	65	0.4461538461538462	111	0.5945945945945946	32	0.375	179	0.4972067039106145	140	0.42142857142857143	85	0.5058823529411764	28	0.5714285714285714	106	0.4056603773584906	
-60	94	0.425531914893617	33	0.6060606060606061	103	0.46601941747572817	65	0.4461538461538462	40	0.525	48	0.5416666666666666	236	0.5084745762711864	278	0.4784172661870504	119	0.46218487394957986	50	0.42	99	0.5050505050505051	332	0.536144578313253	124	0.46774193548387094	63	0.5555555555555556	74	0.43243243243243246	53	0.6415094339622641	264	0.5113636363636364	82	0.5121951219512195	22	0.5	93	0.5161290322580645	101	0.5346534653465347	123	0.5121951219512195	57	0.6842105263157895	80	0.425	93	0.4946236559139785	103	0.49514563106796117	81	0.4567901234567901	117	0.5726495726495726	
-61	54	0.6111111111111112	104	0.5288461538461539	133	0.5488721804511278	49	0.46938775510204084	40	0.525	22	0.5454545454545454	271	0.4575645756457565	107	0.45794392523364486	211	0.5071090047393365	76	0.5526315789473685	164	0.5853658536585366	211	0.41232227488151657	131	0.4732824427480916	31	0.41935483870967744	40	0.475	65	0.4307692307692308	50	0.5	158	0.5189873417721519	192	0.578125	109	0.48623853211009177	139	0.43884892086330934	159	0.389937106918239	26	0.4230769230769231	50	0.48	91	0.5824175824175825	155	0.45806451612903226	39	0.5384615384615384	51	0.5294117647058824	
-62	52	0.4423076923076923	61	0.5573770491803278	135	0.5037037037037037	79	0.5443037974683544	46	0.4782608695652174	86	0.5	19	0.3684210526315789	172	0.4941860465116279	92	0.5652173913043478	186	0.5752688172043011	123	0.4715447154471545	109	0.5045871559633027	38	0.3684210526315789	158	0.5063291139240507	18	0.5555555555555556	146	0.5616438356164384	171	0.5321637426900585	15	0.6	53	0.5660377358490566	113	0.5486725663716814	50	0.48	377	0.5172413793103449	82	0.36585365853658536	182	0.532967032967033	93	0.4838709677419355	83	0.4819277108433735	52	0.4230769230769231	77	0.45454545454545453	
-63	122	0.47540983606557374	54	0.5	138	0.47101449275362317	83	0.4939759036144578	39	0.5128205128205128	129	0.4806201550387597	96	0.4166666666666667	163	0.4723926380368098	218	0.44954128440366975	77	0.6623376623376623	16	0.25	71	0.4507042253521127	30	0.4	105	0.44761904761904764	94	0.4574468085106383	120	0.575	115	0.6	104	0.5384615384615384	42	0.6190476190476191	21	0.5238095238095238	213	0.4507042253521127	49	0.4897959183673469	164	0.47560975609756095	73	0.4794520547945205	34	0.6764705882352942	118	0.5169491525423728	109	0.45871559633027525	115	0.41739130434782606	
-64	175	0.44571428571428573	68	0.4117647058823529	153	0.477124183006536	96	0.4166666666666667	38	0.4473684210526316	144	0.5416666666666666	64	0.578125	24	0.3333333333333333	134	0.4626865671641791	105	0.45714285714285713	67	0.5671641791044776	21	0.6190476190476191	91	0.46153846153846156	37	0.5945945945945946	142	0.4647887323943662	186	0.4946236559139785	132	0.5075757575757576	192	0.5364583333333334	237	0.5654008438818565	82	0.524390243902439	110	0.39090909090909093	68	0.4411764705882353	49	0.6326530612244898	25	0.68	46	0.5869565217391305	82	0.4634146341463415	487	0.5051334702258727	43	0.37209302325581395	
-65	33	0.6060606060606061	30	0.5666666666666667	124	0.5080645161290323	44	0.5909090909090909	104	0.5384615384615384	158	0.5063291139240507	53	0.5471698113207547	243	0.5102880658436214	98	0.45918367346938777	96	0.5104166666666666	142	0.5352112676056338	98	0.5204081632653061	75	0.4	52	0.5576923076923077	66	0.5757575757575758	71	0.5774647887323944	77	0.4805194805194805	201	0.5074626865671642	54	0.3888888888888889	140	0.5142857142857142	42	0.5	76	0.47368421052631576	156	0.5	15	0.5333333333333333	95	0.4421052631578947	90	0.5555555555555556	188	0.4787234042553192	40	0.575	
-66	40	0.55	79	0.4810126582278481	56	0.5714285714285714	116	0.49137931034482757	27	0.5925925925925926	156	0.46153846153846156	195	0.47692307692307695	69	0.5362318840579711	279	0.5304659498207885	361	0.5263157894736842	54	0.46296296296296297	105	0.5142857142857142	61	0.3770491803278688	106	0.4716981132075472	101	0.42574257425742573	262	0.48854961832061067	43	0.4418604651162791	72	0.4305555555555556	33	0.3939393939393939	177	0.536723163841808	16	0.5625	18	0.4444444444444444	217	0.46543778801843316	84	0.5357142857142857	114	0.5526315789473685	97	0.4639175257731959	101	0.6237623762376238	44	0.5454545454545454	
-67	20	0.7	73	0.5068493150684932	22	0.5454545454545454	154	0.525974025974026	58	0.5	39	0.41025641025641024	133	0.5338345864661654	79	0.3924050632911392	200	0.455	59	0.5932203389830508	17	0.5294117647058824	67	0.4626865671641791	171	0.5380116959064327	233	0.4678111587982833	25	0.4	191	0.44502617801047123	53	0.5094339622641509	129	0.5503875968992248	133	0.5488721804511278	54	0.5925925925925926	104	0.5288461538461539	54	0.5925925925925926	73	0.547945205479452	115	0.5130434782608696	81	0.5185185185185185	29	0.5517241379310345	58	0.5172413793103449	309	0.5275080906148867	
-68	23	0.43478260869565216	31	0.4838709677419355	77	0.6233766233766234	27	0.4074074074074074	31	0.3870967741935484	269	0.5092936802973977	19	0.47368421052631576	164	0.4268292682926829	85	0.5058823529411764	221	0.4841628959276018	158	0.5253164556962026	42	0.5	25	0.44	28	0.5714285714285714	130	0.4846153846153846	54	0.42592592592592593	58	0.4827586206896552	98	0.5102040816326531	64	0.53125	86	0.5232558139534884	47	0.5106382978723404	144	0.4652777777777778	78	0.5641025641025641	23	0.5652173913043478	218	0.48623853211009177	64	0.546875	91	0.5274725274725275	135	0.4148148148148148	
-69	158	0.5063291139240507	91	0.4945054945054945	45	0.5333333333333333	94	0.5531914893617021	21	0.42857142857142855	99	0.47474747474747475	66	0.45454545454545453	27	0.5555555555555556	487	0.4804928131416838	49	0.42857142857142855	30	0.4666666666666667	30	0.5333333333333333	18	0.5	59	0.4576271186440678	29	0.3103448275862069	43	0.6511627906976745	107	0.5046728971962616	281	0.48398576512455516	26	0.4230769230769231	89	0.6067415730337079	27	0.4444444444444444	121	0.4628099173553719	164	0.49390243902439024	102	0.47058823529411764	140	0.4785714285714286	131	0.45038167938931295	62	0.6129032258064516	23	0.5652173913043478	
-70	137	0.45255474452554745	82	0.5365853658536586	18	0.4444444444444444	64	0.453125	120	0.43333333333333335	36	0.4166666666666667	52	0.4230769230769231	64	0.484375	87	0.47126436781609193	256	0.546875	44	0.5227272727272727	34	0.47058823529411764	71	0.5774647887323944	103	0.5339805825242718	133	0.48120300751879697	153	0.5490196078431373	127	0.6771653543307087	72	0.5	81	0.5432098765432098	73	0.5616438356164384	305	0.45901639344262296	24	0.4583333333333333	114	0.5526315789473685	181	0.5248618784530387	428	0.5397196261682243	121	0.4297520661157025	162	0.5061728395061729	303	0.49504950495049505	
-71	67	0.5522388059701493	58	0.41379310344827586	181	0.5138121546961326	172	0.5348837209302325	22	0.3181818181818182	155	0.45161290322580644	26	0.5	65	0.5538461538461539	104	0.5192307692307693	62	0.41935483870967744	113	0.49557522123893805	110	0.5454545454545454	42	0.5714285714285714	130	0.6153846153846154	42	0.47619047619047616	16	0.375	19	0.2631578947368421	22	0.7272727272727273	107	0.42990654205607476	50	0.44	104	0.5961538461538461	159	0.39622641509433965	29	0.4482758620689655	69	0.5362318840579711	207	0.46859903381642515	268	0.48880597014925375	50	0.48	86	0.45348837209302323	
-72	62	0.3709677419354839	50	0.58	57	0.543859649122807	29	0.5862068965517241	102	0.4019607843137255	52	0.4423076923076923	149	0.48322147651006714	119	0.5798319327731093	89	0.4943820224719101	67	0.4626865671641791	98	0.5102040816326531	38	0.42105263157894735	75	0.44	402	0.5199004975124378	117	0.5128205128205128	94	0.574468085106383	143	0.5944055944055944	196	0.45918367346938777	90	0.4888888888888889	16	0.625	110	0.5909090909090909	249	0.46987951807228917	40	0.5	50	0.3	52	0.38461538461538464	39	0.46153846153846156	218	0.5091743119266054	52	0.5384615384615384	
-73	146	0.5684931506849316	157	0.4840764331210191	82	0.5365853658536586	54	0.3888888888888889	105	0.5047619047619047	225	0.48444444444444446	28	0.5714285714285714	122	0.4918032786885246	81	0.48148148148148145	136	0.5294117647058824	227	0.46255506607929514	81	0.5555555555555556	127	0.4409448818897638	78	0.5512820512820513	70	0.4714285714285714	60	0.5333333333333333	116	0.46551724137931033	160	0.51875	46	0.5652173913043478	125	0.48	79	0.5316455696202531	57	0.5614035087719298	97	0.5257731958762887	101	0.42574257425742573	27	0.4444444444444444	207	0.5169082125603864	23	0.34782608695652173	88	0.5227272727272727	
-74	59	0.5084745762711864	100	0.45	107	0.5420560747663551	16	0.625	47	0.5106382978723404	165	0.4666666666666667	15	0.6	115	0.5565217391304348	80	0.5125	281	0.49110320284697506	111	0.5495495495495496	142	0.4647887323943662	68	0.4852941176470588	138	0.5289855072463768	100	0.47	54	0.5185185185185185	275	0.5163636363636364	32	0.46875	22	0.6363636363636364	204	0.46568627450980393	60	0.5333333333333333	73	0.547945205479452	72	0.5694444444444444	136	0.47058823529411764	33	0.48484848484848486	241	0.5435684647302904	25	0.36	95	0.4631578947368421	
-75	96	0.5	140	0.4857142857142857	94	0.44680851063829785	53	0.49056603773584906	66	0.4393939393939394	107	0.5046728971962616	34	0.5294117647058824	101	0.4752475247524752	192	0.5104166666666666	166	0.4879518072289157	294	0.5136054421768708	242	0.5413223140495868	130	0.4153846153846154	27	0.48148148148148145	186	0.510752688172043	36	0.6666666666666666	94	0.5638297872340425	49	0.42857142857142855	128	0.4609375	60	0.45	143	0.4755244755244755	175	0.5142857142857142	115	0.5043478260869565	158	0.5253164556962026	53	0.49056603773584906	74	0.581081081081081	150	0.5666666666666667	28	0.5357142857142857	
